Bus_ID,Operator,Route_ID,From_City,To_City,Bus_Name,Bus_Type,Departure_Time,Arrival_Time,Duration,Distance_KM,Fare,Boarding_Point,Dropping_Point,Seats,Available_Seats,Amenities,Running_Days,Rating
BUS0794,Star Line,R009,Chennai,Kanyakumari,Star Line Express,Volvo Multi Axle,01:00,11:15,10h 15m,710,1878,Vandalur,Bus Stand,40,28,"Blanket,Pillow,Water",Daily,4.3
BUS0795,GreenLine Travels,R018,Coimbatore,Chennai,GreenLine Travels Express,Non AC Sleeper,13:00,17:00,4h 0m,510,1232,Gandhipuram,Koyambedu,36,31,"Charging,Reading Light",Weekends,4.7
BUS0796,Metro Connect,R009,Chennai,Kanyakumari,Metro Connect Express,Luxury Sleeper,20:15,23:30,3h 15m,710,1768,Perungalathur,Bus Stand,45,26,"WiFi,Charging,Water",Weekends,5.0
BUS0797,Royal Rider,R002,Chennai,Coimbatore,Royal Rider Express,Non AC Sleeper,18:45,04:15,9h 30m,510,1476,Tambaram,Singanallur,45,4,"AC,Blanket,Pillow",Daily,4.6
BUS0798,City Link,R009,Chennai,Kanyakumari,City Link Express,Semi Sleeper,03:15,10:00,6h 45m,710,1674,Guindy,Bus Stand,45,33,"GPS,USB Charging",Weekdays,4.9
BUS0799,Southern Express,R023,Puducherry,Chennai,Southern Express Express,Non AC Seater,23:15,05:00,5h 45m,170,568,New Bus Stand,Guindy,45,31,"AC,WiFi,Charging",Weekdays,4.8
BUS0800,Royal Rider,R018,Coimbatore,Chennai,Royal Rider Express,Luxury Sleeper,21:00,05:15,8h 15m,510,1226,Ukkadam,Guindy,36,24,"AC,Live Tracking",Weekends,4.2
BUS0801,Royal Rider,R008,Chennai,Nagercoil,Royal Rider Express,Volvo Multi Axle,12:15,22:30,10h 15m,705,1719,Perungalathur,Vadasery Bus Stand,45,31,"WiFi,Charging,Water",Daily,4.7
BUS0802,GreenLine Travels,R004,Chennai,Salem,GreenLine Travels Express,Semi Sleeper,12:00,15:30,3h 30m,345,878,Perungalathur,New Bus Stand,45,9,"Luxury Seat,WiFi",Weekends,4.9
BUS0803,Comfort Bus,R009,Chennai,Kanyakumari,Comfort Bus Express,Luxury Sleeper,15:15,02:15,11h 0m,710,1684,Koyambedu,Bus Stand,45,30,"Blanket,Pillow,Water",Daily,4.5
BUS0804,Royal Rider,R020,Trichy,Chennai,Royal Rider Express,Volvo Multi Axle,22:30,07:30,9h 0m,330,879,Chathiram Bus Stand,Tambaram,36,2,"Blanket,Pillow,Water",Weekends,4.6
BUS0805,SkyBus,R013,Chennai,Puducherry,SkyBus Express,BharatBenz Sleeper,08:45,20:45,12h 0m,170,720,Koyambedu,New Bus Stand,40,7,"AC,WiFi,Charging",Weekdays,3.9
BUS0806,Express King,R013,Chennai,Puducherry,Express King Express,BharatBenz Sleeper,23:45,09:45,10h 0m,170,585,Guindy,New Bus Stand,36,31,"Blanket,Pillow,Water",Weekdays,4.1
BUS0807,Happy Journey,R019,Salem,Chennai,Happy Journey Express,AC Seater,00:30,11:00,10h 30m,345,997,New Bus Stand,Perungalathur,45,23,"AC,Live Tracking",Daily,5.0
BUS0808,Star Line,R021,Tirunelveli,Chennai,Star Line Express,AC Seater,10:30,14:45,4h 15m,630,1521,New Bus Stand,Guindy,36,22,"Luxury Seat,WiFi",Weekdays,4.6
BUS0809,Elite Travels,R023,Puducherry,Chennai,Elite Travels Express,Non AC Sleeper,18:00,06:15,12h 15m,170,685,New Bus Stand,Guindy,40,14,"Blanket,Pillow,Water",Daily,4.5
BUS0810,GreenLine Travels,R016,Chennai,Tirupati,GreenLine Travels Express,Non AC Seater,02:00,10:30,8h 30m,150,561,Tambaram,Central Bus Stand,40,1,"Luxury Seat,WiFi",Daily,4.4
BUS0811,Southern Express,R005,Chennai,Erode,Southern Express Express,Semi Sleeper,14:45,02:00,11h 15m,400,1237,Guindy,Perundurai,36,9,"AC,Blanket,Pillow",Weekdays,4.8
BUS0812,SkyBus,R011,Chennai,Dindigul,SkyBus Express,AC Seater,19:30,01:15,5h 45m,420,1039,Perungalathur,Bus Stand,36,16,"WiFi,Charging,Water",Weekends,4.2
BUS0813,Comfort Bus,R010,Chennai,Thanjavur,Comfort Bus Express,Luxury Sleeper,09:00,21:00,12h 0m,350,932,Tambaram,New Bus Stand,36,22,"AC,Blanket,Pillow",Daily,4.0
BUS0814,SkyBus,R019,Salem,Chennai,SkyBus Express,AC Seater,17:45,04:15,10h 30m,345,990,New Bus Stand,Vandalur,36,23,"Charging,Reading Light",Daily,4.3
BUS0815,Galaxy Bus,R017,Madurai,Chennai,Galaxy Bus Express,Non AC Sleeper,12:30,20:30,8h 0m,460,1169,Mattuthavani,Tambaram,45,12,"AC,Live Tracking",Daily,4.4
BUS0816,Metro Connect,R014,Chennai,Hosur,Metro Connect Express,Non AC Seater,05:00,16:45,11h 45m,310,965,Koyambedu,Bus Stand,36,11,"AC,Blanket,Pillow",Weekdays,4.6
BUS0817,Express King,R013,Chennai,Puducherry,Express King Express,Non AC Sleeper,11:00,18:15,7h 15m,170,675,Perungalathur,New Bus Stand,36,7,"AC,Blanket,Pillow",Weekends,4.5
BUS0818,Southern Express,R023,Puducherry,Chennai,Southern Express Express,Volvo Multi Axle,18:00,23:45,5h 45m,170,653,New Bus Stand,Vandalur,40,29,"Luxury Seat,WiFi",Weekends,4.5
BUS0819,Prime Bus,R010,Chennai,Thanjavur,Prime Bus Express,Volvo Multi Axle,21:00,08:15,11h 15m,350,877,Guindy,New Bus Stand,40,23,"Charging,Reading Light",Daily,4.6
BUS0820,Fast Wheels,R008,Chennai,Nagercoil,Fast Wheels Express,Non AC Seater,15:30,23:30,8h 0m,705,1777,Koyambedu,Vadasery Bus Stand,36,26,"Luxury Seat,WiFi",Daily,4.5
BUS0821,Prime Bus,R006,Chennai,Tiruppur,Prime Bus Express,AC Seater,07:45,15:15,7h 30m,475,1241,Tambaram,New Bus Stand,40,22,"WiFi,Charging,Water",Daily,4.9
BUS0822,SkyBus,R023,Puducherry,Chennai,SkyBus Express,Non AC Seater,04:15,09:45,5h 30m,170,532,New Bus Stand,Perungalathur,45,10,"AC,WiFi,Charging",Weekends,4.8
BUS0823,Galaxy Bus,R012,Chennai,Karaikudi,Galaxy Bus Express,AC Seater,18:30,06:30,12h 0m,410,1012,Koyambedu,Bus Stand,45,1,"Luxury Seat,WiFi",Weekends,4.3
BUS0824,City Link,R001,Chennai,Madurai,City Link Express,Volvo Multi Axle,09:15,13:30,4h 15m,460,1352,Vandalur,Mattuthavani Bus Stand,40,22,"Blanket,Pillow,Water",Weekdays,4.2
BUS0825,City Link,R012,Chennai,Karaikudi,City Link Express,AC Sleeper,11:45,22:15,10h 30m,410,1291,Guindy,Bus Stand,36,36,"Charging,Reading Light",Weekdays,4.5
BUS0826,Royal Rider,R021,Tirunelveli,Chennai,Royal Rider Express,Luxury Sleeper,23:15,09:15,10h 0m,630,1775,New Bus Stand,Perungalathur,40,34,"Blanket,Pillow,Water",Weekends,4.2
BUS0827,Star Line,R021,Tirunelveli,Chennai,Star Line Express,AC Sleeper,17:00,02:00,9h 0m,630,1611,New Bus Stand,Tambaram,40,2,"AC,Blanket,Pillow",Weekends,4.5
BUS0828,Southern Express,R013,Chennai,Puducherry,Southern Express Express,Non AC Sleeper,23:00,10:30,11h 30m,170,575,Chengalpattu,New Bus Stand,36,15,"Blanket,Pillow,Water",Weekdays,4.5
BUS0829,City Link,R021,Tirunelveli,Chennai,City Link Express,Volvo Multi Axle,16:30,20:00,3h 30m,630,1757,New Bus Stand,Tambaram,40,36,"WiFi,Charging,Water",Daily,4.4
BUS0830,Comfort Bus,R010,Chennai,Thanjavur,Comfort Bus Express,Semi Sleeper,13:45,19:15,5h 30m,350,1065,Vandalur,New Bus Stand,40,18,"Luxury Seat,WiFi",Weekdays,4.3
BUS0831,City Link,R004,Chennai,Salem,City Link Express,Luxury Sleeper,17:45,04:00,10h 15m,345,951,Koyambedu,Old Bus Stand,45,36,"Blanket,Pillow,Water",Weekends,4.5
BUS0832,Royal Rider,R019,Salem,Chennai,Royal Rider Express,Volvo Multi Axle,02:45,12:30,9h 45m,345,993,New Bus Stand,Guindy,45,29,"Charging,Reading Light",Weekdays,4.7
BUS0833,Prime Bus,R014,Chennai,Hosur,Prime Bus Express,Volvo Multi Axle,09:45,17:45,8h 0m,310,850,Tambaram,Bus Stand,40,11,"GPS,USB Charging",Weekdays,4.7
BUS0834,Victory Travels,R004,Chennai,Salem,Victory Travels Express,AC Sleeper,01:45,11:15,9h 30m,345,1090,Chengalpattu,New Bus Stand,36,10,"Blanket,Pillow,Water",Daily,3.9
BUS0835,Prime Bus,R012,Chennai,Karaikudi,Prime Bus Express,Non AC Sleeper,01:15,13:00,11h 45m,410,1115,Koyambedu,Bus Stand,45,19,"AC,WiFi,Charging",Weekdays,3.9
BUS0836,Star Line,R010,Chennai,Thanjavur,Star Line Express,Volvo Multi Axle,12:30,16:45,4h 15m,350,1044,Vandalur,New Bus Stand,40,31,"AC,WiFi,Charging",Weekdays,4.9
BUS0837,Metro Connect,R010,Chennai,Thanjavur,Metro Connect Express,Volvo Multi Axle,09:15,16:15,7h 0m,350,1036,Tambaram,New Bus Stand,36,4,"GPS,USB Charging",Daily,4.2
BUS0838,Royal Rider,R006,Chennai,Tiruppur,Royal Rider Express,BharatBenz Sleeper,20:15,00:30,4h 15m,475,1381,Koyambedu,Avinashi,45,32,"AC,Blanket,Pillow",Weekends,4.3
BUS0839,Elite Travels,R013,Chennai,Puducherry,Elite Travels Express,Luxury Sleeper,10:30,22:45,12h 15m,170,583,Perungalathur,New Bus Stand,36,36,"AC,Live Tracking",Weekends,4.1
BUS0840,Happy Journey,R019,Salem,Chennai,Happy Journey Express,BharatBenz Sleeper,16:45,01:45,9h 0m,345,1006,Old Bus Stand,Koyambedu,36,2,"Charging,Reading Light",Weekends,4.8
BUS0841,Happy Journey,R007,Chennai,Tirunelveli,Happy Journey Express,Non AC Seater,14:45,19:30,4h 45m,630,1642,Koyambedu,Junction,40,29,"Blanket,Pillow,Water",Weekends,4.6
BUS0842,Happy Journey,R019,Salem,Chennai,Happy Journey Express,Semi Sleeper,19:45,00:00,4h 15m,345,931,Old Bus Stand,Koyambedu,36,10,"GPS,USB Charging",Weekdays,5.0
BUS0843,Prime Bus,R025,Tirupati,Chennai,Prime Bus Express,Non AC Sleeper,03:00,09:45,6h 45m,150,553,Central Bus Stand,Koyambedu,45,3,"Charging,Reading Light",Weekdays,4.2
BUS0844,SkyBus,R012,Chennai,Karaikudi,SkyBus Express,BharatBenz Sleeper,14:45,20:00,5h 15m,410,1202,Guindy,Bus Stand,36,17,"AC,Live Tracking",Weekends,4.4
BUS0845,Sunrise Coaches,R006,Chennai,Tiruppur,Sunrise Coaches Express,Volvo Multi Axle,23:30,07:15,7h 45m,475,1176,Koyambedu,New Bus Stand,40,28,"GPS,USB Charging",Weekdays,3.9
BUS0846,Galaxy Bus,R025,Tirupati,Chennai,Galaxy Bus Express,Non AC Sleeper,20:00,04:00,8h 0m,150,481,Central Bus Stand,Koyambedu,36,24,"AC,Blanket,Pillow",Weekdays,3.9
BUS0847,Galaxy Bus,R017,Madurai,Chennai,Galaxy Bus Express,Non AC Seater,06:45,11:15,4h 30m,460,1243,Mattuthavani,Vandalur,45,16,"AC,Blanket,Pillow",Weekdays,4.1
BUS0848,Victory Travels,R003,Chennai,Trichy,Victory Travels Express,Semi Sleeper,02:45,09:00,6h 15m,330,1023,Perungalathur,Srirangam,36,14,"WiFi,Charging,Water",Weekdays,4.0
BUS0849,Comfort Bus,R009,Chennai,Kanyakumari,Comfort Bus Express,Luxury Sleeper,23:45,10:45,11h 0m,710,1743,Guindy,Bus Stand,36,20,"AC,Live Tracking",Weekends,4.2
BUS0850,Comfort Bus,R009,Chennai,Kanyakumari,Comfort Bus Express,Non AC Sleeper,16:45,02:15,9h 30m,710,1880,Perungalathur,Bus Stand,40,13,"AC,WiFi,Charging",Weekdays,4.7
BUS0851,Star Line,R007,Chennai,Tirunelveli,Star Line Express,Semi Sleeper,08:45,17:15,8h 30m,630,1714,Perungalathur,New Bus Stand,45,5,"AC,Blanket,Pillow",Weekdays,4.1
BUS0852,Royal Rider,R004,Chennai,Salem,Royal Rider Express,Luxury Sleeper,01:15,05:45,4h 30m,345,1130,Chengalpattu,New Bus Stand,40,10,"Blanket,Pillow,Water",Weekdays,4.0
BUS0853,SkyBus,R001,Chennai,Madurai,SkyBus Express,Semi Sleeper,17:15,23:30,6h 15m,460,1223,Vandalur,Mattuthavani Bus Stand,45,25,"AC,WiFi,Charging",Daily,4.6
BUS0854,Elite Travels,R014,Chennai,Hosur,Elite Travels Express,BharatBenz Sleeper,01:15,10:00,8h 45m,310,1022,Perungalathur,Bus Stand,40,36,"AC,Live Tracking",Weekdays,5.0
BUS0855,Happy Journey,R005,Chennai,Erode,Happy Journey Express,AC Sleeper,04:00,07:45,3h 45m,400,1033,Vandalur,Perundurai,45,26,"GPS,USB Charging",Daily,4.1
BUS0856,Sunrise Coaches,R007,Chennai,Tirunelveli,Sunrise Coaches Express,Luxury Sleeper,08:15,16:45,8h 30m,630,1779,Chengalpattu,New Bus Stand,45,12,"AC,Live Tracking",Daily,4.3
BUS0857,Comfort Bus,R020,Trichy,Chennai,Comfort Bus Express,Non AC Sleeper,11:45,19:00,7h 15m,330,925,Central Bus Stand,Perungalathur,36,11,"WiFi,Charging,Water",Weekdays,4.9
BUS0858,Smart Coach,R003,Chennai,Trichy,Smart Coach Express,BharatBenz Sleeper,06:45,19:30,12h 45m,330,1046,Perungalathur,Chathiram Bus Stand,36,12,"Luxury Seat,WiFi",Weekdays,4.7
BUS0859,City Link,R025,Tirupati,Chennai,City Link Express,BharatBenz Sleeper,08:00,20:45,12h 45m,150,601,Central Bus Stand,Guindy,40,3,"GPS,USB Charging",Weekdays,3.9
BUS0860,Prime Bus,R008,Chennai,Nagercoil,Prime Bus Express,Non AC Seater,14:45,18:45,4h 0m,705,1674,Vandalur,Vadasery Bus Stand,36,5,"AC,WiFi,Charging",Weekdays,4.5
BUS0861,Smart Coach,R005,Chennai,Erode,Smart Coach Express,Volvo Multi Axle,11:00,20:30,9h 30m,400,1202,Vandalur,Perundurai,36,26,"AC,WiFi,Charging",Weekdays,4.6
BUS0862,Express King,R015,Chennai,Bengaluru,Express King Express,Non AC Sleeper,00:00,07:15,7h 15m,345,1118,Tambaram,Electronic City,40,24,"GPS,USB Charging",Weekdays,4.5
BUS0863,Victory Travels,R014,Chennai,Hosur,Victory Travels Express,AC Seater,06:45,19:00,12h 15m,310,861,Guindy,Bus Stand,45,15,"Charging,Reading Light",Weekends,4.7
BUS0864,Elite Travels,R013,Chennai,Puducherry,Elite Travels Express,Non AC Seater,16:45,03:45,11h 0m,170,694,Perungalathur,New Bus Stand,40,28,"GPS,USB Charging",Weekends,4.0
BUS0865,Blue Bird,R013,Chennai,Puducherry,Blue Bird Express,Non AC Sleeper,23:15,07:45,8h 30m,170,609,Chengalpattu,New Bus Stand,36,28,"Luxury Seat,WiFi",Daily,4.2
BUS0866,Golden Route,R008,Chennai,Nagercoil,Golden Route Express,BharatBenz Sleeper,17:45,20:45,3h 0m,705,1771,Perungalathur,Vadasery Bus Stand,45,27,"Luxury Seat,WiFi",Weekdays,4.1
BUS0867,Elite Travels,R004,Chennai,Salem,Elite Travels Express,Volvo Multi Axle,15:00,00:00,9h 0m,345,990,Chengalpattu,Old Bus Stand,36,24,"Blanket,Pillow,Water",Daily,5.0
BUS0868,Elite Travels,R013,Chennai,Puducherry,Elite Travels Express,BharatBenz Sleeper,21:45,06:15,8h 30m,170,542,Chengalpattu,New Bus Stand,40,23,"Blanket,Pillow,Water",Weekdays,4.4
BUS0869,Happy Journey,R011,Chennai,Dindigul,Happy Journey Express,Non AC Sleeper,01:15,10:30,9h 15m,420,1051,Guindy,Bus Stand,36,10,"AC,WiFi,Charging",Weekends,3.9
BUS0870,Sunrise Coaches,R003,Chennai,Trichy,Sunrise Coaches Express,Non AC Sleeper,11:00,19:30,8h 30m,330,834,Guindy,Srirangam,40,1,"GPS,USB Charging",Daily,4.4
BUS0871,Blue Bird,R007,Chennai,Tirunelveli,Blue Bird Express,Non AC Sleeper,17:45,22:45,5h 0m,630,1495,Vandalur,New Bus Stand,40,21,"AC,Blanket,Pillow",Daily,4.3
BUS0872,Golden Route,R008,Chennai,Nagercoil,Golden Route Express,Volvo Multi Axle,06:15,10:00,3h 45m,705,1826,Tambaram,Vadasery Bus Stand,36,24,"Charging,Reading Light",Weekdays,4.9
BUS0873,Prime Bus,R016,Chennai,Tirupati,Prime Bus Express,Luxury Sleeper,18:00,21:15,3h 15m,150,694,Koyambedu,Central Bus Stand,45,32,"AC,Live Tracking",Weekends,4.2
BUS0874,Sunrise Coaches,R013,Chennai,Puducherry,Sunrise Coaches Express,Semi Sleeper,17:00,02:30,9h 30m,170,488,Perungalathur,New Bus Stand,40,12,"AC,WiFi,Charging",Weekdays,4.0
BUS0875,Southern Express,R025,Tirupati,Chennai,Southern Express Express,BharatBenz Sleeper,06:00,14:30,8h 30m,150,502,Central Bus Stand,Koyambedu,45,8,"WiFi,Charging,Water",Weekdays,3.9
BUS0876,Golden Route,R024,Bengaluru,Chennai,Golden Route Express,Semi Sleeper,09:00,20:45,11h 45m,345,965,Majestic,Koyambedu,45,22,"AC,WiFi,Charging",Weekdays,3.8
BUS0877,Victory Travels,R008,Chennai,Nagercoil,Victory Travels Express,Non AC Seater,00:30,07:15,6h 45m,705,1742,Tambaram,Vadasery Bus Stand,36,27,"Charging,Reading Light",Weekends,4.2
BUS0878,GreenLine Travels,R024,Bengaluru,Chennai,GreenLine Travels Express,Semi Sleeper,21:00,05:00,8h 0m,345,1040,Majestic,Vandalur,45,17,"WiFi,Charging,Water",Weekdays,4.3
BUS0879,Happy Journey,R007,Chennai,Tirunelveli,Happy Journey Express,Volvo Multi Axle,04:15,14:30,10h 15m,630,1543,Guindy,New Bus Stand,40,18,"WiFi,Charging,Water",Daily,4.9
BUS0880,City Link,R015,Chennai,Bengaluru,City Link Express,Non AC Seater,14:00,23:45,9h 45m,345,946,Guindy,Kempegowda Bus Station,40,16,"GPS,USB Charging",Weekends,5.0
BUS0881,Rainbow Coaches,R012,Chennai,Karaikudi,Rainbow Coaches Express,Non AC Seater,23:15,03:15,4h 0m,410,1297,Guindy,Bus Stand,45,3,"WiFi,Charging,Water",Weekends,4.3
BUS0882,Smart Coach,R023,Puducherry,Chennai,Smart Coach Express,Volvo Multi Axle,18:00,22:30,4h 30m,170,757,New Bus Stand,Vandalur,40,12,"AC,Live Tracking",Weekdays,4.9
BUS0883,Comfort Bus,R005,Chennai,Erode,Comfort Bus Express,Non AC Seater,11:00,18:30,7h 30m,400,1030,Chengalpattu,Perundurai,36,4,"Charging,Reading Light",Daily,4.1
BUS0884,Happy Journey,R004,Chennai,Salem,Happy Journey Express,Non AC Seater,12:00,18:30,6h 30m,345,860,Tambaram,Old Bus Stand,40,29,"Blanket,Pillow,Water",Weekdays,4.3
BUS0885,Golden Route,R025,Tirupati,Chennai,Golden Route Express,Non AC Seater,23:00,07:30,8h 30m,150,605,Central Bus Stand,Tambaram,36,18,"AC,WiFi,Charging",Weekdays,4.2
BUS0886,Galaxy Bus,R013,Chennai,Puducherry,Galaxy Bus Express,Luxury Sleeper,23:00,02:30,3h 30m,170,652,Tambaram,New Bus Stand,45,11,"GPS,USB Charging",Daily,4.3
BUS0887,Galaxy Bus,R004,Chennai,Salem,Galaxy Bus Express,Volvo Multi Axle,18:30,06:45,12h 15m,345,902,Vandalur,New Bus Stand,45,35,"Charging,Reading Light",Weekends,4.8
BUS0888,Royal Rider,R023,Puducherry,Chennai,Royal Rider Express,AC Seater,19:45,00:15,4h 30m,170,476,New Bus Stand,Guindy,40,9,"AC,Live Tracking",Weekdays,3.8
BUS0889,Prime Bus,R022,Nagercoil,Chennai,Prime Bus Express,Volvo Multi Axle,12:00,21:45,9h 45m,705,1905,Vadasery Bus Stand,Perungalathur,45,3,"AC,Blanket,Pillow",Weekends,4.4
BUS0890,Sunrise Coaches,R024,Bengaluru,Chennai,Sunrise Coaches Express,Luxury Sleeper,23:45,11:15,11h 30m,345,1061,Electronic City,Tambaram,45,23,"AC,Blanket,Pillow",Weekdays,3.9
BUS0891,Elite Travels,R013,Chennai,Puducherry,Elite Travels Express,Non AC Sleeper,01:45,05:45,4h 0m,170,713,Vandalur,New Bus Stand,45,9,"Luxury Seat,WiFi",Daily,4.3
BUS0892,Golden Route,R001,Chennai,Madurai,Golden Route Express,AC Sleeper,19:30,01:15,5h 45m,460,1371,Guindy,Periyar Bus Stand,45,21,"GPS,USB Charging",Weekdays,4.4
BUS0893,Royal Rider,R014,Chennai,Hosur,Royal Rider Express,Luxury Sleeper,23:15,03:45,4h 30m,310,981,Vandalur,Bus Stand,36,31,"AC,Blanket,Pillow",Weekdays,3.8
BUS0894,Southern Express,R020,Trichy,Chennai,Southern Express Express,AC Sleeper,18:30,05:45,11h 15m,330,953,Chathiram Bus Stand,Perungalathur,36,16,"AC,WiFi,Charging",Weekdays,4.5
BUS0895,Smart Coach,R001,Chennai,Madurai,Smart Coach Express,Non AC Seater,12:30,22:15,9h 45m,460,1343,Koyambedu,Periyar Bus Stand,45,5,"Blanket,Pillow,Water",Weekends,3.9
BUS0896,Victory Travels,R007,Chennai,Tirunelveli,Victory Travels Express,Luxury Sleeper,09:45,21:15,11h 30m,630,1624,Tambaram,New Bus Stand,40,18,"AC,Live Tracking",Weekends,4.2
BUS0897,Victory Travels,R016,Chennai,Tirupati,Victory Travels Express,AC Seater,17:45,04:15,10h 30m,150,436,Vandalur,Central Bus Stand,36,23,"AC,Live Tracking",Daily,4.1
BUS0898,Express King,R002,Chennai,Coimbatore,Express King Express,AC Seater,03:15,08:45,5h 30m,510,1341,Chengalpattu,Ukkadam,45,25,"GPS,USB Charging",Daily,4.8
BUS0899,Rainbow Coaches,R021,Tirunelveli,Chennai,Rainbow Coaches Express,BharatBenz Sleeper,15:45,21:30,5h 45m,630,1600,New Bus Stand,Guindy,45,27,"AC,WiFi,Charging",Daily,4.8
BUS0900,Fast Wheels,R006,Chennai,Tiruppur,Fast Wheels Express,AC Seater,09:30,15:15,5h 45m,475,1155,Koyambedu,New Bus Stand,40,19,"AC,Live Tracking",Weekends,3.9
BUS0901,Express King,R016,Chennai,Tirupati,Express King Express,Non AC Sleeper,23:15,12:00,12h 45m,150,560,Vandalur,Central Bus Stand,40,32,"WiFi,Charging,Water",Weekends,4.7
BUS0902,Express King,R014,Chennai,Hosur,Express King Express,Non AC Sleeper,00:45,06:30,5h 45m,310,833,Koyambedu,Bus Stand,45,28,"GPS,USB Charging",Weekends,3.9
BUS0903,Southern Express,R010,Chennai,Thanjavur,Southern Express Express,Semi Sleeper,23:00,02:00,3h 0m,350,901,Perungalathur,New Bus Stand,40,28,"Blanket,Pillow,Water",Weekdays,4.7
BUS0904,Happy Journey,R002,Chennai,Coimbatore,Happy Journey Express,AC Sleeper,02:30,11:45,9h 15m,510,1436,Vandalur,Gandhipuram,45,5,"AC,Blanket,Pillow",Weekends,4.2
BUS0905,Smart Coach,R010,Chennai,Thanjavur,Smart Coach Express,AC Seater,18:30,03:00,8h 30m,350,1075,Perungalathur,New Bus Stand,36,31,"Charging,Reading Light",Weekends,4.3
BUS0906,Elite Travels,R006,Chennai,Tiruppur,Elite Travels Express,Luxury Sleeper,20:15,01:00,4h 45m,475,1331,Tambaram,New Bus Stand,45,28,"GPS,USB Charging",Daily,4.7
BUS0907,Blue Bird,R007,Chennai,Tirunelveli,Blue Bird Express,AC Sleeper,01:00,09:30,8h 30m,630,1751,Tambaram,New Bus Stand,45,19,"Luxury Seat,WiFi",Weekdays,4.3
BUS0908,Sunrise Coaches,R006,Chennai,Tiruppur,Sunrise Coaches Express,Volvo Multi Axle,05:00,09:15,4h 15m,475,1406,Koyambedu,Avinashi,40,1,"AC,Blanket,Pillow",Daily,4.1
BUS0909,Happy Journey,R010,Chennai,Thanjavur,Happy Journey Express,Volvo Multi Axle,19:00,04:15,9h 15m,350,975,Perungalathur,New Bus Stand,40,11,"GPS,USB Charging",Weekdays,4.4
BUS0910,Sunrise Coaches,R010,Chennai,Thanjavur,Sunrise Coaches Express,Non AC Sleeper,18:00,05:15,11h 15m,350,1016,Tambaram,New Bus Stand,36,19,"AC,WiFi,Charging",Daily,3.8
BUS0911,Metro Connect,R003,Chennai,Trichy,Metro Connect Express,Semi Sleeper,09:30,17:15,7h 45m,330,936,Guindy,Chathiram Bus Stand,45,24,"AC,Live Tracking",Daily,4.0
BUS0912,Fast Wheels,R005,Chennai,Erode,Fast Wheels Express,Non AC Sleeper,20:30,05:15,8h 45m,400,1202,Guindy,Perundurai,40,2,"AC,Blanket,Pillow",Weekends,4.5
BUS0913,Express King,R021,Tirunelveli,Chennai,Express King Express,Semi Sleeper,18:00,00:15,6h 15m,630,1526,New Bus Stand,Perungalathur,36,28,"WiFi,Charging,Water",Weekdays,4.1
BUS0914,GreenLine Travels,R005,Chennai,Erode,GreenLine Travels Express,BharatBenz Sleeper,10:15,16:30,6h 15m,400,1107,Chengalpattu,Central Bus Stand,40,10,"AC,WiFi,Charging",Weekdays,4.1
BUS0915,Express King,R003,Chennai,Trichy,Express King Express,AC Sleeper,19:15,00:00,4h 45m,330,976,Perungalathur,Chathiram Bus Stand,40,9,"WiFi,Charging,Water",Daily,4.7
BUS0916,Royal Rider,R011,Chennai,Dindigul,Royal Rider Express,BharatBenz Sleeper,19:00,22:15,3h 15m,420,1311,Vandalur,Bus Stand,40,17,"Luxury Seat,WiFi",Daily,4.3
BUS0917,City Link,R009,Chennai,Kanyakumari,City Link Express,Luxury Sleeper,16:00,19:30,3h 30m,710,1699,Koyambedu,Bus Stand,45,25,"Luxury Seat,WiFi",Weekdays,4.6
BUS0918,Southern Express,R005,Chennai,Erode,Southern Express Express,Semi Sleeper,13:15,20:00,6h 45m,400,1073,Guindy,Perundurai,40,27,"Charging,Reading Light",Weekdays,4.1
BUS0919,Blue Bird,R024,Bengaluru,Chennai,Blue Bird Express,Non AC Seater,01:30,07:00,5h 30m,345,1148,Kempegowda Bus Station,Guindy,40,21,"Luxury Seat,WiFi",Weekends,4.9
BUS0920,Comfort Bus,R004,Chennai,Salem,Comfort Bus Express,AC Seater,03:15,12:30,9h 15m,345,894,Tambaram,Old Bus Stand,36,14,"Charging,Reading Light",Weekends,4.4
BUS0921,Southern Express,R025,Tirupati,Chennai,Southern Express Express,AC Seater,03:00,11:30,8h 30m,150,449,Central Bus Stand,Perungalathur,40,29,"AC,Blanket,Pillow",Weekdays,4.0
BUS0922,SkyBus,R016,Chennai,Tirupati,SkyBus Express,BharatBenz Sleeper,05:45,10:30,4h 45m,150,502,Chengalpattu,Central Bus Stand,45,14,"Luxury Seat,WiFi",Daily,4.2
BUS0923,Happy Journey,R007,Chennai,Tirunelveli,Happy Journey Express,Semi Sleeper,04:30,08:30,4h 0m,630,1629,Perungalathur,New Bus Stand,36,13,"AC,Blanket,Pillow",Daily,4.1
BUS0924,Rainbow Coaches,R020,Trichy,Chennai,Rainbow Coaches Express,BharatBenz Sleeper,12:30,19:30,7h 0m,330,949,Chathiram Bus Stand,Koyambedu,36,7,"GPS,USB Charging",Weekdays,4.5
BUS0925,Comfort Bus,R022,Nagercoil,Chennai,Comfort Bus Express,AC Seater,14:45,20:45,6h 0m,705,1889,Vadasery Bus Stand,Koyambedu,36,25,"Luxury Seat,WiFi",Daily,4.6
BUS0926,Southern Express,R018,Coimbatore,Chennai,Southern Express Express,Luxury Sleeper,18:00,03:45,9h 45m,510,1225,Ukkadam,Tambaram,36,29,"Luxury Seat,WiFi",Weekends,4.4
